Base Word,Guideword,Level,Part of Speech,Topic
qualify,PASS EXAMS,B2,verb,
qualify,BE ALLOWED,B2,verb,
quit,STOP WORK,B1,verb,
race,COMPETITION,B1,verb,
rank,,C1,verb,
recall,,B2,verb,
record,STORE SOUND/PICTURES,A2,verb,
refresh,,C1,verb,
rehearse,,C1,verb,
relate,CONNECT,C2,verb,
remember,IN YOUR MIND,A1,verb,
rent,PAY TO LIVE IN,A2,verb,
report,DESCRIBE,B1,verb,
resign,LEAVE JOB,B2,verb,
reverse,DRIVE BACKWARDS,B2,verb,
revise,STUDY,B1,verb,
ride,,A1,verb,
ring,TELEPHONE,A2,verb,
rot,,C2,verb,
row,,B2,verb,
prostitute,,C1,noun,
pub,,A2,noun,
refugee,,B2,noun,
rebellion,,C1,noun,
rape,,B2,verb,
pathetic,BAD,C2,adjective,describing things
poorly,,C1,adjective,body and health
pretty,QUITE,B1,adverb,communication
part,LEAVE,C2,verb,relationships
relative,MEASURED,C1,adjective,
presently,,C1,adverb,
paramount,,C2,adjective,
posh,EXPENSIVE,B2,adjective,
posh,HIGH CLASS,C2,adjective,
recycled,,B1,adjective,natural world
reproduce,PRODUCE YOUNG,C2,verb,natural world
pleasurable,,C1,adjective,describing things
portable,,C1,adjective,describing things
reasonable,BIG ENOUGH,B1,adjective,describing things
reasonable,GOOD ENOUGH,B1,adjective,describing things
remarkable,,B2,adjective,describing things
reputable,,C1,adjective,describing things
respectable,ENOUGH,C2,adjective,describing things
payable,TO BE PAID,C1,adjective,money
payable,FOR PERSON,C1,adjective,money
reasonable,FAIR,B2,adjective,people: personality
reliable,,B1,adjective,people: personality
respectable,GOOD BEHAVIOUR,B2,adjective,people: personality
orchestral,,B2,adjective,arts and media
original,"PAINTING, ETC.",B2,adjective,arts and media
physical,BODY,B2,adjective,body and health
psychological,,B2,adjective,body and health
oral,,B2,adjective,communication
residential,COURSE/JOB,C2,adjective,education
residential,WHERE PEOPLE LIVE,B2,adjective,homes and buildings
regional,,B2,adjective,natural world
racial,,B2,adjective,people: appearance
philosophical,CALM,C2,adjective,people: personality
practical,GOOD AT PLANNING,C2,adjective,people: personality
professional,SKILL,B1,adjective,people: personality
rational,,C1,adjective,people: personality
political,,B1,adjective,politics
presidential,,B2,adjective,politics
radical,BELIEFS,C2,adjective,politics
recreational,,C2,adjective,shopping
professional,JOB,B2,adjective,work
redundant,JOB,B2,adjective,work
open-minded,,C1,adjective,people: personality
organized,GOOD AT PLANNING,B2,adjective,people: personality
petrified,,B2,adjective,people: personality
pleased,HAPPY,A2,adjective,people: personality
puzzled,,B2,adjective,people: personality
qualified,HAVING SKILLS,B2,adjective,people: personality
relaxed,PERSON,B1,adjective,people: personality
relieved,,B2,adjective,people: personality
reserved,,C2,adjective,people: personality
respected,,B2,adjective,people: personality
related,FAMILY,B2,adjective,relationships
overworked,,C1,adjective,work
retired,,B2,adjective,work
persistent,,C2,adjective,people: personality
painful,PHYSICAL,B1,adjective,body and health
pitiful,,C2,adjective,describing things
painful,EMOTIONAL,B2,adjective,people: personality
peaceful,CALM,B1,adjective,people: personality
peaceful,NO VIOLENCE,B2,adjective,people: personality
powerful,CONTROL,B1,adjective,people: personality
resourceful,,C2,adjective,people: personality
respectful,,C1,adjective,people: personality
reversible,CLOTHES,C2,adjective,clothes
responsible,GOOD JUDGMENT,B2,adjective,people: personality
responsible,IMPORTANT,B2,adjective,work
romantic,STORY,B1,adjective,arts and media
poetic,,C2,adjective,communication
organic,,B2,adjective,natural world
optimistic,,B2,adjective,people: personality
pessimistic,,B2,adjective,people: personality
realistic,ACCEPTING SITUATION,B2,adjective,people: personality
outstanding,,B2,adjective,describing things
outgoing,FRIENDLY,C1,adjective,people: personality
overwhelming,,C1,adjective,people: personality
relaxing,,B1,adjective,people: personality
operation,DOCTOR,B1,noun,body and health
representation,SPEAKING FOR,C2,noun,crime
qualification,STUDY,B1,noun,education
qualification,SKILLS,C2,noun,people: personality
operation,ORGANIZATION,C1,noun,work
quality,,B1,adjective,describing things
opportunity,CHANCE OF JOB,B2,noun,work
repetitive,,C1,adjective,describing things
perceptive,,C2,adjective,people: personality
protective,WANTING TO PROTECT,C1,adjective,people: personality
receptive,,C2,adjective,people: personality
restless,NOT STILL,C1,adjective,people: personality
restless,NOT SATISFIED,C2,adjective,people: personality
physically,,B2,adverb,body and health
psychologically,,B2,adverb,body and health
particularly,,B1,adverb,communication
partly,,B1,adverb,communication
perfectly,EMPHASIS,B2,adverb,communication
personally,OPINION,B1,adverb,communication
personally,NOT SOMEONE ELSE,B2,adverb,communication
possibly,QUESTIONS,B1,adverb,communication
possibly,EMPHASIS,B2,adverb,communication
precisely,FOR EMPHASIS,B2,adverb,communication
precisely,AGREEMENT,C1,adverb,communication
really,VERY GREAT,A1,adverb,communication
really,EMPHASIZING,A2,adverb,communication
precisely,EXACT,B2,adverb,describing things
roughly,NOT EXACTLY,B2,adverb,describing things
racially,,C1,adverb,people: appearance
openly,,C1,adverb,people: personality
passionately,,B2,adverb,people: personality
patiently,,B2,adverb,people: personality
peacefully,,B2,adverb,people: personality
politely,,B1,adverb,people: personality
positively,,B2,adverb,people: personality
proudly,,B2,adverb,people: personality
readily,WILLINGLY,B2,adverb,people: personality
reasonably,GOOD JUDGMENT,B2,adverb,people: personality
reluctantly,,C1,adverb,people: personality
respectfully,,C2,adverb,people: personality
precious,VALUABLE,B2,adjective,money
prosperous,,C1,adjective,money
outrageous,,B2,adjective,people: personality
rosy,PINK,C2,adjective,body and health
rainy,,B1,adjective,natural world
rocky,WITH ROCKS,C1,adjective,natural world
pushy,,C2,adjective,people: personality
risky,,B2,adjective,people: personality
rocky,RELATIONSHIP,C2,adjective,relationships
on,PERFORMING,C2,adverb,arts and media
orchestra,,B1,noun,arts and media
publish,,B1,verb,arts and media
plump,,C2,adjective,body and health
poisonous,SUBSTANCE,B2,adjective,body and health
positive,MEDICAL TEST,C2,adjective,body and health
pregnant,,B1,adjective,body and health
recovery,,B2,noun,body and health
on,WEAR,A2,adverb,clothes
pure,EMPHASIS,B2,adjective,communication
overall,,B2,adverb,communication
quite,NOT COMPLETELY,A2,adverb,communication
quite,COMPLETELY,B1,adverb,communication
rather,SMALL AMOUNT,B1,adverb,communication
rather,MORE EXACTLY,B2,adverb,communication
right,IN SPEECH,A2,adverb,communication
plead,ASK,C2,verb,communication
plead,EXCUSE,C2,verb,communication
question,ASK,B2,verb,communication
question,EXPRESS DOUBT,B2,verb,communication
release,MAKING FREE,C1,noun,crime
plead,LEGAL,C2,verb,crime
opposite,FACING,B1,adjective,describing things
orange,,A1,adjective,describing things
outdoor,,B1,adjective,describing things
outer,,B2,adjective,describing things
outside,NOT IN BUILDING,B2,adjective,describing things
oval,,B2,adjective,describing things
perfect,WITHOUT FAULT,A2,adjective,describing things
pink,,A2,adjective,describing things
pleasant,,A2,adjective,describing things
poor,BAD,B2,adjective,describing things
precise,EXACT,B2,adjective,describing things
pretty,PLACE/OBJECT,B1,adjective,describing things
purple,,A2,adjective,describing things
quaint,,C2,adjective,describing things
rectangular,,B2,adjective,describing things
red,COLOUR,A1,adjective,describing things
regular,SIZE,B1,adjective,describing things
right,DIRECTION,A2,adjective,describing things
right-hand,,A2,adjective,describing things
rough,NOT SMOOTH,B1,adjective,describing things
rough,NOT EXACT,B1,adjective,describing things
round,,A2,adjective,describing things
opposite,,B1,adverb,describing things
outside,NOT IN BUILDING,A1,adverb,describing things
outside,NEAR,A2,adverb,describing things
over,MORE THAN,A2,adverb,describing things
percent,,B1,adverb,describing things
right,DIRECTION,A2,adverb,describing things
round,CIRCULAR MOVEMENT,B1,adverb,describing things
rare,MEAT,C1,adjective,food and drink
raw,NOT COOKED,B1,adjective,food and drink
red,WINE,A2,adjective,food and drink
rich,FOOD,B2,adjective,food and drink
roast,,A2,adjective,food and drink
rotten,,B2,adjective,food and drink
overdrawn,,C1,adjective,money
poor,NO MONEY,A1,adjective,money
rich,MONEY,A2,adjective,money
owe,MONEY,B1,verb,money
rough,SEA/WEATHER,B2,adjective,natural world
push,PRESS,B1,noun,people: actions
reserve,KEEP,B1,verb,people: actions
plain,PERSON,C2,adjective,people: appearance
pretty,WOMAN,A2,adjective,people: appearance
red,HAIR,A2,adjective,people: appearance
open,HONEST,C2,adjective,people: personality
particular,NOT EASILY SATISFIED,C1,adjective,people: personality
passionate,,B2,adjective,people: personality
passive,NO ACTION,B2,adjective,people: personality
patient,,B1,adjective,people: personality
polite,,A2,adjective,people: personality
poor,SYMPATHY,A2,adjective,people: personality
poor,NO SKILL,B2,adjective,people: personality
positive,HAPPY,B1,adjective,people: personality
positive,GOOD,B2,adjective,people: personality
proud,PLEASED,B1,adjective,people: personality
relief,GOOD FEELING,B2,noun,people: personality
public,GOVERNMENT,B1,adjective,politics
revolutionary,POLITICS,B2,adjective,politics
right-wing,,C2,adjective,politics
parliament,,B2,noun,politics
party,POLITICS,B1,noun,politics
presidency,,B2,noun,politics
out,AVAILABLE,B1,adverb,shopping
online,,A2,adjective,technology
online,,A2,adverb,technology
on,MOVEMENT/POSITION,B1,adverb,travel
part-time,,B1,adverb,work
profession,PEOPLE,B2,noun,work
promote,JOB,B1,verb,work
recruit,,C1,verb,work
reassuring,,C1,adjective,
reproduction,COPY,C1,noun,
reproduction,YOUNG,C2,noun,
reproduce,COPY,C1,verb,
reproduce,REPEAT,C1,verb,
predictable,,B2,adjective,
preferable,,B2,adjective,
probable,,B2,adjective,
profitable,MONEY,B2,adjective,
profitable,USEFUL,C1,adjective,
questionable,NOT CERTAIN,C2,adjective,
questionable,NOT HONEST,C2,adjective,
reasonable,CHEAP,B1,adjective,
reasonable,BASED ON FACTS,B2,adjective,
renewable,ENERGY,C1,adjective,
renewable,OFFICIAL AGREEMENT,C2,adjective,
optional,,B2,adjective,
original,FIRST MADE,B1,adjective,
original,INTERESTING,B1,adjective,
paradoxical,,C2,adjective,
partial,,B2,adjective,
personal,RELATING TO A PERSON,B1,adjective,
personal,FOR ONE PERSON,B1,adjective,
personal,PRIVATE,B1,adjective,
phenomenal,,C2,adjective,
philosophical,PHILOSOPHY,C2,adjective,
physical,THINGS,C2,adjective,
postal,,C1,adjective,
potential,,B2,adjective,
practical,REAL,B2,adjective,
practical,POSSIBLE,C1,adjective,
practical,SUITABLE,C1,adjective,
principal,,B1,adjective,
professional,EARNING MONEY,B1,adjective,
provincial,,C2,adjective,
radical,CHANGE,C1,adjective,
revival,,C2,noun,
predominant,,C2,adjective,
redundant,NOT NEEDED,C2,adjective,
reluctant,,C1,adjective,
organized,PLANNED,B2,adjective,
overcrowded,,C1,adjective,
prejudiced,,C1,adjective,
prepared,READY,B1,adjective,
prepared,MADE EARLIER,B2,adjective,
privileged,ADVANTAGE,C1,adjective,
privileged,OPPORTUNITY,C2,adjective,
prolonged,,C1,adjective,
qualified,PASSED EXAMS,B1,adjective,
refined,POLITE,C2,adjective,
refined,IMPROVED,C2,adjective,
related,CONNECTED,B2,adjective,
relaxed,SITUATION,B2,adjective,
renowned,,C2,adjective,
repeated,,C2,adjective,
restricted,,C1,adjective,
resilient,,C2,adjective,
powerful,STRENGTH,B1,adjective,
powerful,EFFECT,B2,adjective,
plausible,,C2,adjective,
possible,CAN HAPPEN,A1,adjective,
possible,NOT CERTAIN,B1,adjective,
reversible,CAN BE CHANGED,C2,adjective,
pathetic,SAD,C2,adjective,
plastic,,A2,adjective,
pragmatic,,C2,adjective,
problematic,,C1,adjective,
realistic,SEEMING REAL,B1,adjective,
romantic,LOVE,B1,adjective,
romantic,IDEAS,C2,adjective,
ongoing,,C2,adjective,
opening,,C1,adjective,
outgoing,LEAVING A PLACE,C2,adjective,
promising,,C1,adjective,
refreshing,DIFFERENT,C1,adjective,
refreshing,FEEL BETTER,C1,adjective,
remaining,,B2,adjective,
rewarding,,C1,adjective,
opening,CEREMONY,B2,noun,
opening,BEGINNING,B2,noun,
rating,,C1,noun,
operation,PLANNED ACTIVITY,C1,noun,
operation,WORK,C1,noun,
population,PEOPLE,B2,noun,
position,SITUATION,B1,noun,
possession,,B2,noun,
promotion,ENCOURAGE,C1,noun,
recognition,ACCEPT,C2,noun,
representation,SHOWING,C2,noun,
quality,GOOD OR BAD,B1,noun,
persuasive,,C1,adjective,
possessive,GRAMMAR,B1,adjective,
possessive,FEELINGS,C2,adjective,
preventive,,C2,adjective,
primitive,NOT DEVELOPED,C1,adjective,
primitive,BASIC,C1,adjective,
productive,USEFUL,B2,adjective,
productive,LARGE AMOUNT,B2,adjective,
progressive,MODERN,B2,adjective,
progressive,GRADUAL,C1,adjective,
protective,GIVING PROTECTION,B2,adjective,
restrictive,,C2,adjective,
pointless,,C1,adjective,
priceless,VALUABLE,B2,adjective,
priceless,IMPORTANT,C1,adjective,
reckless,,C2,adjective,
relentless,,C2,adjective,
regardless,,C2,adverb,
originally,,B2,adverb,
partially,,C1,adverb,
perfectly,WITHOUT FAULT,B1,adverb,
permanently,,B2,adverb,
pleasantly,,B1,adverb,
poorly,,C1,adverb,
possibly,NOT CERTAIN,A2,adverb,
potentially,,B2,adverb,
powerfully,,B2,adverb,
practically,,B2,adverb,
predominantly,,C2,adverb,
preferably,,B2,adverb,
presumably,,B2,adverb,
previously,,B1,adverb,
primarily,,B2,adverb,
privately,,B2,adverb,
probably,,A2,adverb,
profoundly,,C2,adverb,
promptly,,B2,adverb,
properly,,B1,adverb,
publicly,,C1,adverb,
purely,,C1,adverb,
quickly,FAST SPEED,A2,adverb,
quickly,SOON,A2,adverb,
quietly,WITHOUT NOISE,B1,adverb,
quietly,WITHOUT ACTIVITY,B1,adverb,
radically,,C1,adverb,
randomly,,C1,adverb,
rapidly,,B2,adverb,
rarely,,B1,adverb,
readily,EASILY,B2,adverb,
realistically,SEEM REAL,C1,adverb,
realistically,ACCEPTING FACTS,C2,adverb,
really,FACT,B1,adverb,
recently,,B1,adverb,
regularly,OFTEN,B1,adverb,
regularly,SAME TIME,B1,adverb,
relentlessly,,C2,adverb,
remarkably,,C1,adverb,
repeatedly,,C1,adverb,
respectively,,C1,adverb,
rightly,,B2,adverb,
roughly,FORCEFULLY,C2,adverb,
roughly,WITHOUT CARE,C2,adverb,
precious,IMPORTANT,B2,adjective,
prestigious,,C1,adjective,
previous,,B1,adjective,
rebellious,,C1,adjective,
religious,OF RELIGION,B2,adjective,
religious,PERSON,B2,adjective,
ridiculous,,B2,adjective,
petty,,C2,adjective,
rosy,POSITIVE,C2,adjective,
racist,,C2,adjective,
only,,A1,adjective,
open,DOING BUSINESS,A1,adjective,
open,NOT CLOSED,A2,adjective,
open,WITHOUT BUILDINGS,B1,adjective,
open,NOT SECRET,C2,adjective,
open,NOT COVERED,B2,adjective,
opposite,DIFFERENT,B2,adjective,
ordinary,NOT SPECIAL,B1,adjective,
orthodox,RELIGION,C2,adjective,
orthodox,IDEA,C2,adjective,
out-of-date,,B1,adjective,
outside,DIFFERENT ORGANIZATION,C1,adjective,
overnight,FOR THE NIGHT,B1,adjective,
overnight,SUDDENLY,C2,adjective,
overseas,,B2,adjective,
overweight,,B2,adjective,
own,BELONGING,A2,adjective,
packed,,B2,adjective,
pale,FACE,B2,adjective,
parallel,,C2,adjective,
particular,SPECIAL,B2,adjective,
passive,GRAMMAR,B1,adjective,
past,BEFORE NOW,B1,adjective,
past,UNTIL NOW,B1,adjective,
peculiar,STRANGE,B2,adjective,
perfect,SUITABLE,B1,adjective,
perfect,TO EMPHASIZE,C2,adjective,
permanent,,B1,adjective,
picturesque,,B2,adjective,
plain,SIMPLE,B1,adjective,
plain,NOT MIXED,B1,adjective,
plain,OBVIOUS,C2,adjective,
poisonous,ANIMAL,B2,adjective,
popular,LIKED,A2,adjective,
popular,GENERAL,B2,adjective,
popular,MANY PEOPLE,C2,adjective,
positive,YES,B2,adjective,
positive,CERTAIN,B2,adjective,
preliminary,,C1,adjective,
premium,,C2,adjective,
present,,B1,adjective,
primary,,B2,adjective,
prime,MAIN,C2,adjective,
prior,BEFORE,C1,adjective,
private,NOT EVERYONE,B1,adjective,
private,SECRET,B1,adjective,
private,NOT OFFICIAL,B2,adjective,
profound,VERY GREAT,C2,adjective,
profound,FEELING,C2,adjective,
profound,UNDERSTANDING,C2,adjective,
prominent,IMPORTANT,C1,adjective,
prominent,EASY TO SEE,C2,adjective,
prompt,,B2,adjective,
proper,CORRECT,B1,adjective,
proper,REAL,B1,adjective,
proposed,,B2,adjective,
public,PEOPLE,B2,adjective,
pure,NOT MIXED,B1,adjective,
pure,CLEAN,B1,adjective,
quick,FAST,A1,adjective,
quick,SHORT TIME,A2,adjective,
quiet,NOT NOISY,A2,adjective,
quiet,NOT BUSY,A2,adjective,
quiet,NOT TALKING MUCH,B1,adjective,
random,CHANCE,C1,adjective,
rapid,,B2,adjective,
rare,UNUSUAL,B1,adjective,
rash,,C2,adjective,
raw,NATURAL,B2,adjective,
ready,PREPARED,A1,adjective,
ready,AVAILABLE,A2,adjective,
real,NOT IMAGINED,A2,adjective,
real,NOT FALSE,A2,adjective,
real,TRUE,B1,adjective,
real,IMPORTANT,B2,adjective,
real,FOR EMPHASIS,B2,adjective,
rear,,B2,adjective,
recent,,B1,adjective,
regular,OFTEN,B1,adjective,
regular,SAME TIME/SPACE,B2,adjective,
regular,GRAMMAR,B1,adjective,
relevant,,B2,adjective,
remote,FAR AWAY,B2,adjective,
remote,TIME,C2,adjective,
remote,SLIGHT,C2,adjective,
resident,,C1,adjective,
respective,,C1,adjective,
revolutionary,CHANGE,B2,adjective,
rich,CONTAINING A LOT,B2,adjective,
right,CORRECT,A1,adjective,
right,SUITABLE,B1,adjective,
right,MORALLY ACCEPTABLE,B2,adjective,
rigid,,C2,adjective,
ripe,"FRUIT, ETC.",B2,adjective,
rough,DIFFICULT,B2,adjective,
rough,DANGEROUS,C1,adjective,
routine,BORING,C2,adjective,
royal,,B2,adjective,
rude,NOT POLITE,B1,adjective,
rude,WORDS/JOKES,B2,adjective,
on,HAPPENING,B2,adverb,
on,MOVING FORWARD,B2,adverb,
on,WORKING,B2,adverb,
once,ONE TIME,A2,adverb,
once,PAST,B1,adverb,
only,NOT MORE,A1,adverb,
only,NO ONE/NOTHING ELSE,A2,adverb,
only,NOWHERE ELSE,B1,adverb,
only,RECENTLY,B1,adverb,
only,NOT IMPORTANT,B1,adverb,
otherwise,WHAT WOULD HAPPEN,B1,adverb,
otherwise,DIFFERENTLY,C1,adverb,
otherwise,NOT INCLUDING,B2,adverb,
out,SOCIAL ACTIVITY,A2,adverb,
out,NOT THERE,A2,adverb,
out,AWAY FROM INSIDE,B1,adverb,
out,APPEAR,B1,adverb,
out,LIGHT/FIRE,B2,adverb,
out,DISAPPEAR,B1,adverb,
out,FAR AWAY,C2,adverb,
out,NOT ACCURATE,C1,adverb,
outdoors,,B1,adverb,
over,ACROSS,B1,adverb,
over,DIFFERENT SURFACE,B2,adverb,
over,FINISHED,B1,adverb,
overboard,,C2,adverb,
perhaps,,A2,adverb,
p.m.,,A1,adverb,
reportedly,,C2,adverb,
right,EXACTLY,B1,adverb,
right,CORRECTLY,B2,adverb,
right,ALL,C2,adverb,
round,VISIT,A2,adverb,
round,OPPOSITE DIRECTION,B1,adverb,
round,TO SEVERAL PLACES,B1,adverb,
outcome,,C1,noun,
passage,PROGRESS,C2,noun,
pence,,A2,noun,
premium,PAYMENT,C2,noun,
prime minister,,B2,noun,
produce,,C2,noun,
province,,C2,noun,
recovery,SITUATION,C1,noun,
overflow,TOO MANY PEOPLE,C2,verb,
overlook,NOT NOTICE,C2,verb,
part,SEPARATE,C2,verb,
perfect,,C2,verb,
price,,C1,verb,
prohibit,,B2,verb,
puzzle,,C1,verb,
raise,CHILD,B2,verb,
regard,CONSIDER,B2,verb,
revive,,C2,verb,
roar,MAKE NOISE,C2,verb,
roar,SHOUT,C2,verb,
television,PROGRAMMES,A1,noun,arts and media
television,SYSTEM,B1,noun,arts and media
sensibility,,C2,noun,people: personality
soap opera,,B1,noun,arts and media
telly,,C1,noun,arts and media
succumb,SUFFER,C2,verb,body and health
state,,B2,verb,communication
seek,TRY TO FIND,B2,verb,people: actions
sorrow,,C2,noun,people: personality
sibling,,C2,noun,relationships
spouse,,C2,noun,relationships
specification,,C1,noun,
television,EQUIPMENT,A1,noun,
thesis,IDEA,C2,noun,
strive,,C2,verb,
succumb,NOT STOP,C2,verb,
sadden,,C2,verb,
seek,TRY TO DO,C2,verb,
summon,ORDER,C2,verb,
surpass,,C2,verb,
telephone,,A2,verb,
second,VERY SHORT PERIOD,B1,noun,
soul,PERSON,B2,noun,
scrap,,C2,verb,
self-assurance,,C2,noun,people: personality
self-reliance,,C2,noun,people: personality
self-confidence,,B2,noun,people: personality
sufferer,,C2,noun,body and health
sweater,,A2,noun,clothes
speaker,PERSON,B1,noun,communication
speaker,IN PUBLIC,B1,noun,communication
smoker,,B2,noun,people: actions
teenager,,A2,noun,people: appearance
stranger,,B1,noun,relationships
runner,,A2,noun,shopping
striker,FOOTBALL PLAYER,C2,noun,shopping
supplier,,B2,noun,shopping
supporter,SPORT,B1,noun,shopping
swimmer,,B1,noun,shopping
server,,B1,noun,technology
speaker,EQUIPMENT,A2,noun,technology
scooter,,A2,noun,travel
striker,WORKER,C1,noun,work
spelling,,A2,noun,communication
schooling,,C2,noun,education
spending,,C2,noun,money
sewing,,C1,noun,people: actions
smoking,,A1,noun,people: actions
running,SPORT,A2,noun,shopping
sailing,,A2,noun,shopping
shopping,GOODS,A2,noun,shopping
sightseeing,,A2,noun,travel
station,BROADCASTING,B1,noun,arts and media
starvation,,C2,noun,body and health
sensation,PHYSICAL,B2,noun,body and health
suggestion,IDEA,B1,noun,communication
suspicion,THINK GUILTY,C1,noun,crime
supervision,,C1,noun,people: actions
satisfaction,FEELING,B2,noun,people: personality
tension,FEELING,B2,noun,people: personality
temptation,,B2,noun,people: personality
sensation,EXCITEMENT,B2,noun,people: personality
separation,NOT LIVE TOGETHER,B2,noun,relationships
tension,BETWEEN PEOPLE/GROUPS,B2,noun,relationships
socialism,,C2,noun,politics
therapist,,C1,noun,homes and buildings
specialist,,B2,noun,people: personality
socialist,,C1,noun,politics
sensitivity,KIND,C1,noun,people: personality
sensitivity,EASILY UPSET,C1,noun,people: personality
security,CONFIDENCE,C2,noun,people: personality
serenity,,C2,noun,people: personality
sincerity,,C2,noun,people: personality
stupidity,,C2,noun,people: personality
superiority,OPINION,C2,noun,people: personality
security,PROTECTION,B1,noun,politics
summarize,,C1,verb,communication
socialize,,B2,verb,relationships
statement,THING SAID,B2,noun,communication
sickness,,B2,noun,body and health
softness,,B2,noun,describing things
rudeness,,C1,noun,people: personality
sadness,,B2,noun,people: personality
self-awareness,,C2,noun,people: personality
selfishness,,C1,noun,people: personality
